0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,label
-111.69471,82.26009,13.068496,31.930077,23.68303,-0.5323793,12.029794,3.6602066,-5.7385216,3.333035,1.4207492,0.77258295,0.5596444,-1.1348552,-1.7467116,0.55844426,-2.3236961,-4.612612,-0.620067,-4.944747,51.31688,28.403303,19.766037,13.180761,11.883146,11.644619,9.098426,9.664632,12.441443,7.6012826,7.668001,7.0233912,7.2303085,5.662993,5.502872,6.5601964,6.458547,6.4216304,5.4036026,5.4584694,0.050511155,-0.0074863774,-0.04589805,-0.026902223,-0.0058909855,-0.009160536,-7.6611344e-05,-0.0038432116,0.0024816408,0.014658376,0.017122356,0.0030992827,-0.009495266,-0.0029411863,0.00743832,0.01435211,0.0014194412,-0.0017816238,2.8601971e-05,0.0017077547,8.744576,5.424941,3.2311368,2.2084527,2.0152895,1.7277116,1.3529804,1.4776533,1.5709463,1.1842089,1.2993058,1.2048043,1.2588756,0.99852234,0.9545872,1.0353792,1.0491028,1.0322895,0.94111025,0.9289597,-0.03114777,0.029486641,-0.0150609,0.004635209,-0.002989933,-0.0053993342,0.009841758,0.002827571,0.002874898,0.0024485728,-0.003509594,-0.0014726387,0.0030616678,0.0004280794,-0.0014228738,-0.0013563427,-0.0022113381,-0.0011355776,0.0047074864,0.011191785,6.0300183,3.4858809,2.0249636,1.4944692,1.0878776,0.950716,0.8338019,0.9120085,0.9373522,0.7486317,0.8221691,0.76444244,0.7744275,0.6352977,0.61840737,0.6454752,0.69429463,0.6988611,0.66860396,0.64817846,0.36825576,0.34311816,0.3845055,0.41365424,0.49612838,0.32195365,0.26089537,0.3198981,0.43107846,0.62358516,0.43152848,0.37858093,0.31445223,0.265525,0.2928464,0.23584223,0.30562016,0.23779225,0.22144894,0.2682905,0.24332845,0.34051672,0.22873725,0.2837204,23.313042,16.460848,19.567724,18.020185,17.72996,19.306028,15.404312,4.2694983,3.9941742,4.260761,3.479334,2.8277042,3.68162,1.7579691,0.24988326,-0.0007449383,-0.093518145,0.10043964,0.018280456,0.058422897,0.13227016,0.15894638,0.18939921,0.1941504,0.060822286,0.08307652,country
-101.28809,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175934,-4.93907,-2.3706596,-1.9748868,-8.187719,2.8250737,0.54670924,-6.795643,-4.3111024,-4.5778327,-9.847294,-5.6903605,-10.405995,-7.5132923,39.209324,18.709253,14.499027,12.003307,10.686361,9.1233635,7.365472,8.876925,7.35438,7.5045686,7.1539397,7.7583256,7.812064,6.5206494,6.3652096,5.56428,5.6066356,6.1170583,5.3672037,6.0838375,0.03405851,-0.00082736707,0.0070948624,-0.015289531,-0.019248668,-0.015885318,-0.00070299674,0.00048612218,0.0072537353,0.008254708,-0.0059048533,-0.0057954597,-0.00040399254,0.0050102035,-0.0033327567,0.0016511099,0.0026707302,-0.0064470996,-0.0035668146,0.011612793,7.942978,3.723304,2.4849048,2.117131,1.7880998,1.4205363,1.3044597,1.5499537,1.2896676,1.2686638,1.3300645,1.3233844,1.3447865,1.0803541,1.1817466,1.0808628,0.9579768,0.9935353,0.9396251,1.0899528,0.02478534,0.004722154,0.0124176135,-0.013485742,-0.004031415,-0.0007592951,0.0037422015,0.0076226243,-0.001047692,-0.0021771532,0.006606054,0.0031905926,-0.00029187676,0.0058539063,0.0066118985,-0.00094956585,-0.002071737,-0.0077139474,0.0024740417,0.0036872504,5.2048464,2.0385811,1.56574,1.3074598,0.9672979,0.9405025,0.8096732,0.97327703,0.77187663,0.7991917,0.8094296,0.746565,0.7622853,0.67181957,0.6787752,0.6243267,0.63578904,0.62708426,0.6090023,0.6090846,0.45241767,0.43210268,0.41756016,0.32560658,0.41292793,0.30966902,0.24329469,0.31314257,0.37755316,0.5492919,0.4557241,0.40995237,0.32753274,0.29818976,0.31415278,0.22745909,0.30159056,0.2393895,0.21605748,0.27722535,0.2627329,0.32832348,0.27253136,0.28197014,28.26114,16.60511,20.206982,18.315336,18.915304,17.750298,15.787806,4.807041,4.1114364,4.779772,3.4970865,3.3365161,2.8334527,2.0509136,0.22545873,-0.03448123,-0.08150938,0.06107648,0.008483125,0.013408929,0.12962627,0.12984034,0.16853295,0.18726045,0.06568488,0.06605336,country
-101.19902,85.43055,-19.69571,20.584856,9.973623,7.594193,0.10405596,3.405438,0.046411574,1.577752,-1.4500952,-1.2814347,2.1464107,-4.7943425,-0.31705374,-0.42996442,-4.8876414,-3.0000093,1.0770749,-1.4569033,51.719418,24.628399,17.739925,12.738755,13.0199375,9.036007,11.407133,7.907929,8.509091,8.573582,6.9781427,6.653734,7.379147,6.8655066,5.799948,5.660625,5.8056846,5.4539657,6.0662847,6.0871444,-0.007502098,0.009724518,0.0019010213,0.010772299,0.036280647,-2.3820636e-05,-0.016371842,-0.0033167028,0.013014727,-0.010580379,-0.0001546532,-0.0016469144,-0.010864854,0.0060092425,5.095293e-05,-0.0065254816,0.008799649,0.014132398,0.008605797,0.0061969743,9.2283125,4.6295285,3.2266555,1.8877989,1.9912108,1.4554021,1.5987924,1.1199534,1.3782794,1.3291594,1.1351668,1.0853176,1.130145,1.1421524,0.99508244,0.9194317,1.0292968,0.8796191,0.8998227,0.8939758,-0.011214025,0.0102895,-0.004750561,-0.002339799,-0.004505427,0.0048712487,0.010028738,0.0016346354,0.0001014663,-0.0013516062,0.0005585297,-0.0012616985,-0.0013542604,0.0059432937,-0.0016971013,0.006617965,0.0032924837,0.0025954922,0.0086860815,-0.0017329161,5.96474,2.8896263,2.2363634,1.1383135,1.1155183,0.8468573,0.92430663,0.7549821,0.7641002,0.7762009,0.7324025,0.70163196,0.68316704,0.7224451,0.6271785,0.61097085,0.6401666,0.55181515,0.5736099,0.55143446,0.3637918,0.37615028,0.5018665,0.34089896,0.3893485,0.29894188,0.41704416,0.42504784,0.39498556,0.65999705,0.31651026,0.35480174,0.27420592,0.24954998,0.30885744,0.23421264,0.29243633,0.23648451,0.28214768,0.32559332,0.23975152,0.31549802,0.19599502,0.27089873,19.541002,15.229035,19.364893,19.445204,20.397095,18.019575,16.10265,3.2929895,3.989215,4.203749,3.8005104,3.6372318,3.4639378,1.9921911,0.19520624,0.021251796,-0.0524052,-0.09000405,-0.012800956,0.022044603,0.090716526,0.093839504,0.15536077,0.11742954,0.043227118,0.048259642,country
-162.72116,119.81048,-2.8799524,20.506132,27.808872,5.4853673,6.040956,1.2045438,-3.6995325,0.3423856,4.411625,-0.40806118,2.4593601,2.1353855,-1.6038624,3.6291285,-3.4621623,-2.5598269,5.6417904,-3.654727,71.26,33.783394,20.3637,17.760223,16.065453,19.548279,11.201417,9.259332,8.6959715,8.619552,9.55288,7.4266434,8.610448,7.8896384,9.880927,7.548937,9.170106,8.081688,8.666597,8.48689,-0.102127455,0.085807696,0.0037651358,0.01952972,0.0065142405,0.021683572,0.0118770255,-0.008380625,0.0071508554,0.0032125958,0.0032306802,0.0012085504,-0.00031248925,0.0077500897,-0.00064379146,-0.0139747495,0.014742337,6.594783e-05,-0.010179447,0.028670648,8.891006,5.841811,3.3506317,2.0364468,1.915269,2.2015603,1.3902497,1.14369,1.1769081,1.0902376,1.230883,1.0773513,1.1561517,1.0078666,1.1400423,1.0973482,1.1038902,1.0869933,1.2001246,1.1038225,-0.008628482,0.010381294,0.0066316533,-0.0015339666,-0.00045741157,0.0050186315,-0.0009677779,0.005582295,0.0026942245,0.0037280787,-0.0006189603,0.0008068662,-0.001078323,0.0023488603,0.001864176,0.00043433165,0.0029059474,-0.0015503404,-0.002128978,0.00451963,4.9399037,3.2955291,1.773177,1.1080664,1.083412,1.1692002,0.8135752,0.6431704,0.6951847,0.6509355,0.7066784,0.59442914,0.67069745,0.56954235,0.67363816,0.6378188,0.6210743,0.5787713,0.64940614,0.61644703,0.29572824,0.36071602,0.26926944,0.44612378,0.39338914,0.25777772,0.40982476,0.34478655,0.45843983,0.39694744,0.33262837,0.35482714,0.23945919,0.32666236,0.21337306,0.3352831,0.29734078,0.19602072,0.3495913,0.2399017,0.31846765,0.31989294,0.24441579,0.29371342,22.746546,18.911964,24.02674,22.68701,22.900331,22.35679,17.622314,3.742722,4.566835,4.967116,4.46209,4.5385695,4.2664485,2.588946,0.06965828,-0.3076012,0.03851743,0.1265885,-0.037852824,0.0059195776,0.27567494,0.17496896,0.3291806,0.29983437,0.12038231,0.12855795,country
-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733667,-0.854297,4.976347,-1.695669,4.845418,-0.15781678,-2.0794044,-0.27295634,-5.311601,0.23376086,-0.100881,-3.937658,-0.92281747,48.45712,25.525888,21.641657,19.960802,13.892325,12.925356,11.857335,9.87296,11.002732,9.199661,9.381788,10.113363,7.87398,7.627907,7.3220267,8.4433155,7.7280645,7.2891884,7.9003887,7.3200173,0.11460166,-0.03603754,-0.025132962,-0.038852416,-0.008118244,0.003781199,-0.020425348,0.00036836776,-0.0026479505,-0.002534954,-0.013541408,-0.007817434,0.0073952638,-0.015290611,-0.018232225,-0.016474243,-0.013345777,-0.010213277,-0.014063655,-0.011556685,9.303438,4.481169,3.3761036,2.770077,1.8233095,1.8545461,1.5330796,1.3934304,1.6227046,1.534276,1.4115058,1.4323301,1.1876591,1.222172,1.1275136,1.2540716,1.3036458,1.1916902,1.2832835,1.3046818,-0.07187729,0.024671065,0.012655936,0.021745844,0.009118179,-0.01004016,0.0051481538,0.0042557283,-0.006713882,-0.009375563,-0.0007082241,0.0051937867,-0.0044706482,0.00188207,0.0055316286,-0.004341088,0.002896263,0.004193599,0.002326282,-0.0032266935,5.375063,2.5635827,1.8456986,1.3447723,0.98227495,1.0191057,0.8054038,0.8541443,0.8671461,0.85682267,0.79462427,0.7878739,0.6872131,0.7322906,0.7136493,0.7176574,0.76903605,0.70734674,0.7921454,0.80401677,0.3111445,0.28946397,0.32337347,0.54394794,0.30416343,0.29191196,0.25824833,0.38465303,0.45344752,0.31769806,0.38480377,0.28368977,0.30464935,0.29359263,0.26227897,0.35521093,0.24064144,0.2953536,0.24513358,0.32395762,0.3578534,0.25587904,0.31899583,0.23857701,23.285158,16.889763,20.034386,18.291292,18.70443,18.401518,16.307869,5.9616704,4.6070704,4.818067,3.9762442,3.692261,3.081353,2.116571,-0.11504141,-0.024934322,0.07010482,0.0762186,-0.0020905405,0.0046004914,0.09254289,0.09051395,0.15072496,0.12992422,0.05797453,0.041697588,country
-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370546,0.36575213,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323166,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.738783,-1.0380155,-2.8514988,48.023865,25.766289,19.115952,16.662315,16.10554,12.278172,9.932971,9.4915905,11.762995,7.5861816,11.278639,10.409419,9.35383,7.5841923,7.3396072,7.6281204,6.8288183,6.581063,6.9242105,7.0373588,0.13274847,-0.030307438,-0.0037687083,-0.0023526142,-0.02855319,0.0028062214,-0.009030103,-0.003671539,0.018641977,0.0020026371,-0.02615253,0.012941081,-0.0011052487,-0.010775417,-0.008063167,-0.01625703,0.019642483,-0.0062600393,-0.0015766822,0.010547143,9.432567,4.5825796,3.7150488,2.3706582,2.6502361,2.0036163,1.7034118,1.5593516,1.7936159,1.29732,1.9046255,1.6149387,1.6776936,1.3466318,1.2879735,1.2063329,1.1373775,1.0468228,1.2352839,1.107631,-0.033651885,0.015297628,-0.0014820925,0.0015434291,-0.001297864,-0.0013247795,-0.003972988,-0.0016490417,0.0015334308,0.008143076,0.010137134,0.00028773764,0.0034686958,0.0008320113,-0.003795715,0.0038075654,-0.0031731527,-0.0043172725,0.0012638414,0.002659965,6.0818977,2.9280908,2.1139808,1.2222785,1.3960874,1.17867,0.9938785,0.8668274,1.1710297,0.7479124,1.0989538,0.9445368,0.9694476,0.83048314,0.7888174,0.764184,0.68034697,0.65565383,0.69686335,0.6872601,0.23346867,0.36712846,0.4066968,0.35905522,0.5563354,0.45474422,0.40120903,0.33276415,0.42734474,0.48417988,0.25937647,0.20708643,0.22030948,0.26322487,0.32807443,0.22770791,0.3309633,0.3008527,0.3022291,0.2749885,0.25812826,0.32360744,0.2087003,0.2232573,27.465897,16.448792,20.56509,19.313028,19.449757,21.595495,17.373991,4.7827907,4.3808255,4.287985,3.9333339,3.4551053,3.4807923,2.1518946,0.17742535,0.020073537,-0.117462955,-0.090997055,0.003810499,-0.016451186,0.092207134,0.10771263,0.15987368,0.21512046,0.073490165,0.05589811,country
-165.51901,117.87926,-33.606743,42.623318,-1.3848821,3.8313906,7.169803,-7.170014,-1.6314923,0.87545484,-12.514056,2.8942633,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.264664,-0.15898132,42.13116,24.998426,15.571871,16.504196,11.062419,8.783874,8.868791,7.854396,8.141499,8.184149,8.676563,7.480657,8.595129,9.06964,8.07607,7.8245597,9.443713,9.96779,8.770853,8.3414755,0.00720118,0.021856131,-0.0120092705,-0.007857825,0.01006702,-0.001912351,-0.017732767,-0.008022392,-0.013723397,-0.014270626,-0.008721443,-0.020985028,0.009493784,0.0020779383,-0.0042520226,-0.00047703017,-0.033269145,-0.0168615,0.010182717,0.0097543895,8.38939,3.7679386,2.9240344,2.6692526,2.002386,1.4722717,1.562611,1.3700846,1.4724123,1.3090168,1.4243252,1.1777781,1.3420563,1.3947898,1.2187243,1.4117638,1.5524259,1.3669348,1.1659607,1.2771573,-0.022821523,0.013441424,-0.00019405021,-0.0014190157,0.0057680155,0.002100637,0.0053739054,-0.00080294453,0.00365297,0.001577735,0.0002607895,0.0003325526,-0.0033446518,0.0037392806,0.0037859457,-0.00090883556,0.0033472567,0.00017044529,0.0029266654,0.004183002,4.5623813,2.2536235,1.5533731,1.4916118,1.1012037,0.8551088,0.853702,0.79712874,0.81720334,0.8084378,0.83167756,0.70984,0.778179,0.7719152,0.7184571,0.78306866,0.8658825,0.7715173,0.6780331,0.7700538,0.46680582,0.2587404,0.346847,0.23269923,0.28606933,0.26810956,0.2644063,0.53057545,0.3197598,0.25676295,0.19221611,0.29982153,0.38416368,0.1981998,0.33903286,0.21646531,0.25006264,0.2750915,0.20418563,0.36129397,0.24655177,0.26245683,0.20635302,0.24639976,26.467842,17.54356,21.05931,22.223406,22.31486,24.381535,17.418228,4.954018,4.3415966,4.8362637,4.072027,3.743234,3.846637,2.4653907,0.15259525,0.046918064,0.12718691,0.039121814,0.026561597,0.007052951,0.07722056,0.11828936,0.1536032,0.22096208,0.050460882,0.0593223,country
-149.00017,107.24382,11.1901455,26.698795,11.405787,-3.808101,14.028653,-5.892951,-11.049588,2.8112707,-8.445196,3.1889074,-0.77371275,-12.404469,-6.286398,-3.299155,-8.16863,-6.5842876,-3.6775792,-2.967854,72.3292,26.487944,19.855032,14.601202,16.332813,14.207443,9.583583,9.485676,9.938979,9.194951,9.104526,8.180137,7.76883,9.288089,8.866539,6.972126,7.131512,7.2102795,7.0931287,6.717358,-0.10330485,-0.009733182,0.017813025,-0.0023849641,-0.005922114,0.023564959,-0.017455114,0.015486805,0.0043523978,-0.02461189,0.01428706,-0.0055317907,0.001988463,0.016999489,-0.0069562527,-0.00605162,-0.0036708254,-0.013810657,0.013033937,-0.004332686,11.27304,4.656709,3.3694067,2.4941661,2.080594,2.5675516,1.6137323,1.6127369,1.850404,1.5751646,1.6157886,1.4048214,1.340099,1.5088298,1.3991114,1.192667,1.1919286,1.0302411,1.2801385,1.1419325,0.016099684,-0.00620251,-0.004037549,-0.014826699,-0.010003057,0.0028215717,-0.006426795,0.0025577075,-0.0065398454,-0.0054521873,-0.0046050674,-0.0034747205,-0.0014833634,-0.0047009005,-0.0030936103,0.008011025,-0.0006146228,0.0023474668,0.0047710845,-0.004408046,7.339185,2.6130235,2.013297,1.378528,1.2577614,1.5461719,0.96409297,1.0274342,1.1944566,0.9875847,1.0114135,0.9534858,0.80260944,0.9279508,0.82681537,0.73728675,0.7933853,0.65067554,0.7725745,0.6740572,0.32462025,0.27734545,0.32920375,0.27906772,0.29632056,0.49716163,0.27541324,0.22068202,0.18921255,0.26863027,0.43793902,0.33528006,0.3209937,0.27408376,0.32314888,0.2787676,0.26109716,0.38231316,0.23284325,0.27431273,0.19021444,0.250437,0.37680352,0.26244164,29.405682,17.042896,20.831522,18.272799,18.673786,21.54712,16.364153,4.556758,4.4128447,4.80106,3.6000774,3.5152047,3.9100053,1.9448053,-0.006483382,0.086451136,-0.09945891,-0.06437288,0.02137923,-0.0200803,0.090925165,0.07834536,0.15450345,0.18604854,0.058512446,0.045233414,country
-109.98737,134.74861,-24.026144,19.394617,-4.4071765,-4.8148885,-7.800573,-0.3937005,-5.4159317,-2.9570003,0.78146684,-4.776981,-0.17221723,-1.690577,-2.4042227,-1.9624149,-6.938367,-4.0739026,-1.955714,-5.7928257,47.432404,28.800425,16.505793,11.895235,13.6741705,10.554315,9.994054,8.184538,8.39641,7.6278887,7.6634693,7.546689,6.701598,7.3784547,7.3622584,6.9544497,6.5474854,6.479287,6.0969014,6.1534457,-0.027723586,0.009860667,-0.0008870869,0.028801791,0.015021138,0.0014367274,-0.005688921,-0.011098895,0.0156215,0.00018859057,-0.014153112,-0.002615827,-0.012851854,-0.011979088,0.0017251419,0.0015929291,0.0050341175,-0.00018165392,0.011898084,0.011680166,8.5405245,4.7821946,2.7406707,1.7527307,1.8403059,1.6950787,1.5751542,1.3599198,1.3079685,1.1878965,1.2747006,1.2536051,1.0216327,1.102847,1.1248492,0.99325603,1.0682976,1.0225407,1.0588461,1.0522364,-0.046493776,0.022602666,0.005079714,0.00015993384,0.0022711696,0.0028129322,0.0016849268,0.0035691578,0.0018579761,-0.0032133886,-0.00033609287,-0.0047317627,-0.0044894796,0.0016239503,-0.0070940326,0.00048948923,0.0047441716,0.0017262915,-0.002232408,-0.000880423,6.382961,3.521736,1.7584145,1.1013908,1.0756266,0.9094537,0.92819667,0.82977927,0.8184566,0.72689956,0.7743416,0.7503648,0.6078645,0.6914237,0.72538894,0.6228829,0.6698167,0.5897062,0.6931716,0.62975645,0.28977135,0.20569853,0.43993428,0.3245549,0.31463942,0.24296339,0.3030995,0.4249759,0.2689064,0.33023813,0.305168,0.4334593,0.2606274,0.20026559,0.3510391,0.26256362,0.32297522,0.23785652,0.27143055,0.34913194,0.22969717,0.3217181,0.26370403,0.35685048,24.868193,16.260193,19.61594,19.504318,18.78115,19.443398,16.120607,5.1084666,4.106623,4.2571282,3.9714403,4.0222654,3.476478,1.732478,0.23496015,0.036410455,0.15198654,-0.075370826,-0.013980053,-0.04722759,0.11064197,0.15632185,0.19390473,0.18842098,0.091187276,0.06792812,country
-143.12674,121.898,-13.34437,47.77785,-12.660495,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356478,10.2887,-6.002485,2.7361474,-9.2863245,4.5047164,-8.325128,4.5223846,-6.035288,-2.3523781,50.48908,24.543163,19.160873,13.971703,14.0449095,10.587449,11.858424,9.935851,12.04609,11.035448,8.747171,7.952929,9.262463,8.159766,8.374631,8.757875,9.067836,7.9704857,9.80588,7.6136465,0.09439439,-0.04288183,-0.017452229,0.004508895,-0.0010598998,-0.004961718,-0.020245232,0.008766396,0.0058366447,-0.0031505027,-0.004622762,-0.0022803359,-0.02587772,0.0030884338,0.00079791504,0.0029047679,0.003318497,0.007310904,0.0036683371,0.0015220664,9.726557,4.3291216,2.27262,2.0993948,2.1884086,1.7473639,1.908975,1.6689258,1.8950535,1.5725086,1.2589095,1.3725952,1.345735,1.3906864,1.2528489,1.3368475,1.1483569,1.0706352,1.2227259,1.1161104,0.02539467,-0.023595573,0.0100329295,-0.0049606226,-0.0036665844,0.00081465597,-0.0060734116,0.0014600534,0.00070726505,0.0046863724,0.0008821231,0.00297191,-0.0012601545,-0.0033074226,-0.008383464,0.0021666181,-0.005188941,0.0031980176,-0.0006474013,0.00083582336,5.521835,2.252629,1.2355124,1.131779,0.96035105,0.96307135,1.0131682,0.9645285,0.9873754,0.9249961,0.74395376,0.825643,0.7123474,0.83090174,0.6830739,0.8216384,0.6795785,0.68649215,0.6502171,0.62914366,0.4766894,0.29754975,0.38708735,0.30812407,0.398328,0.30187082,0.2689792,0.41629675,0.32813427,0.4448269,0.28258026,0.30138177,0.3614788,0.22026646,0.33423075,0.22721612,0.31835836,0.28740042,0.23270501,0.31070077,0.23046227,0.35823363,0.2351993,0.24026552,19.785442,17.813063,20.603104,20.56869,20.379303,19.324224,39.156742,5.236701,4.938672,5.2002544,4.6839547,4.5354486,3.9626188,3.40079,0.18688159,0.1533394,-0.06403012,0.09803373,0.0030083328,0.028157832,0.17284594,0.15590031,0.2733068,0.1825506,0.07051941,0.09446439,country
-204.71436,121.91577,-17.742798,46.3246,-1.7955843,17.031994,-14.699763,14.667406,-19.392899,10.903635,-13.474712,1.2002157,-6.213006,-1.6907123,-8.696857,-2.512774,-11.3285055,0.16912635,-7.287028,-7.511811,51.482815,26.55956,16.9319,12.787024,15.145983,12.012404,11.7480755,10.325197,12.05838,13.107256,9.354183,9.570757,9.322026,8.34735,7.9581385,8.281269,9.891925,9.469256,8.806702,8.933303,0.13040768,-0.02955755,-0.005828869,-0.013333931,-0.019521952,-0.016778344,-0.00775788,0.011004542,-0.0037578975,0.048158508,-0.00543351,-0.0056793434,-0.008781436,-0.005237975,-0.0025421146,0.004683877,-0.013005004,0.017665045,0.0002989769,-0.0049228678,6.831149,4.0183754,2.2198844,1.7659107,1.9368054,1.8203088,1.5091609,1.4498601,1.4839112,1.4720374,1.1907344,1.3534647,1.159399,1.3495462,1.001468,1.1176542,1.2314323,1.0713342,1.1237935,1.1240426,0.008324811,0.0011866594,0.008568835,0.0017555265,0.00085899926,-0.002210902,0.000114245544,-0.0022206807,-0.0004819779,0.004163022,0.008386726,0.00149459,0.0050335703,-0.002179757,0.0016222037,0.0016197338,0.0021087977,-0.0022633555,-0.0020786787,0.0012795442,3.8987153,2.242019,1.1456494,0.8849057,1.0856907,1.0520663,0.7833298,0.8033407,0.7949878,0.7880455,0.72528225,0.7492966,0.6444858,0.8001494,0.5435455,0.5993444,0.69719505,0.6187566,0.62361866,0.63600314,0.22548667,0.12683207,0.1014524,0.22887118,0.38084823,0.27871755,0.29314503,0.24626692,0.40175277,0.3787671,0.2741333,0.35979167,0.26057485,0.19568457,0.13205704,0.23858579,0.36942297,0.26559693,0.33800325,0.24383433,0.38727677,0.36425412,0.2677463,0.36076498,23.98183,22.546158,24.4075,22.811153,23.334074,22.440302,37.08293,4.947527,5.569501,4.6539745,3.9362705,4.257821,3.8411157,4.1047134,0.22555158,-0.28409624,0.05996311,0.21987483,0.008127706,-0.023461165,0.19599117,0.13437237,0.2805633,0.25521567,0.11060013,0.12014996,country
-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.029909,15.491059,-1.1331512,7.8893595,0.4985815,-0.23055445,-3.869981,4.0625024,-3.111555,3.003197,-1.4015296,-1.495099,57.520157,25.237297,16.988657,16.48677,19.327951,10.488152,10.2972555,11.236947,11.760662,13.521366,9.221933,10.388188,9.475517,8.413071,7.640598,7.7625675,9.496737,8.917965,7.3250546,8.0827055,0.027855698,0.026596444,-0.019619439,-0.039684292,-0.018909479,0.01947064,-0.0028594916,-0.025136009,0.010124479,0.0057117413,0.008761292,0.006947761,-0.0028495346,0.007673705,0.008535067,-0.0076227807,0.016233612,-7.5367585e-05,0.0064533968,0.012294919,7.1923394,3.6199727,2.180391,1.6761364,1.9778105,1.491114,1.3594519,1.4312335,1.6269741,1.4962678,1.149717,1.4800308,1.3278048,1.2503661,1.044433,0.9896787,1.1634235,0.99844515,0.9233356,0.9873822,-0.022744467,0.0088831335,0.0047160545,-0.014102992,0.008022006,0.0039457893,-0.0006429924,-0.004057331,0.003748622,-0.00033992346,0.0013815287,-0.002203862,0.001455665,-0.0022254654,0.004681446,-0.0014099166,0.00069741317,-0.0031426144,0.0021150007,0.002344478,3.8452454,2.0479531,1.1624893,0.93007773,1.0073566,0.8725184,0.8101747,0.76414615,0.8951838,0.81127864,0.6656525,0.8191186,0.7435362,0.7535336,0.65089273,0.5994413,0.6434137,0.5825328,0.5495717,0.55692154,0.46265075,0.25753528,0.22311483,0.25522256,0.44374785,0.5455313,0.35513133,0.39432666,0.27725297,0.26225746,0.20403996,0.26423663,0.37172788,0.20719545,0.23601344,0.21758896,0.32327846,0.3939692,0.25498945,0.31525105,0.23212615,0.25687233,0.21425003,0.21691743,22.379507,20.688923,23.207363,22.258982,21.34225,21.797565,33.830555,4.772309,4.769781,4.5145326,4.131324,3.8091323,3.754678,3.4322543,-0.059919715,0.38994253,-0.25275442,0.1339977,-0.054107297,-0.026342813,0.19642746,0.17945226,0.30933625,0.2680637,0.13709556,0.122615695,country
-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492682,15.328482,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850342,-9.550154,4.0466037,-5.595068,-0.70832366,37.402824,17.756218,12.373972,13.252324,11.217091,7.487339,9.269243,7.7525363,8.432075,9.186919,7.637917,6.7391477,7.6665177,5.8993263,6.7791085,6.3118033,6.917345,6.884183,7.10405,7.6890216,0.12927067,-0.07346382,0.018964186,-0.030691918,-0.010360773,0.0038254918,-0.008559883,-0.011863311,-0.028932229,0.0069399625,-0.009507978,0.010940227,-0.008356988,0.0125156455,-0.011884637,0.0049170586,-0.012852986,0.0032001827,-0.004896933,0.010510357,6.323024,3.1349716,2.0791323,1.9306793,2.0153363,1.3620231,1.7231045,1.4276266,1.4803753,1.4471459,1.3057297,1.139198,1.2619251,1.0828025,1.1594005,1.0219746,1.1501123,1.1259398,1.0859609,1.1059135,0.0070514074,-0.0018094428,0.0034077836,-0.0038501213,0.0073195146,0.001539118,-0.0073326533,0.0046252673,0.0003361999,-0.005442729,-0.00076662627,-0.000810468,-0.00052096177,-0.0021286674,0.0025381744,0.003322197,-0.007530583,-0.0034039507,0.00055276294,-0.003181098,4.853478,1.7280135,1.1810337,1.0947208,1.042528,0.7913074,0.93961936,0.81785893,0.8648828,0.84080064,0.74081606,0.8014642,0.77409244,0.73122305,0.6921394,0.73358715,0.72263676,0.68780655,0.68435156,0.7188557,0.28594008,0.32455018,0.37988484,0.36843368,0.5990751,0.34178913,0.305984,0.3565393,0.34633633,0.53828055,0.35128537,0.2821403,0.28622368,0.27826056,0.30326256,0.24723849,0.34792113,0.2109317,0.28292292,0.2865571,0.22131997,0.33369613,0.23990631,0.23301075,20.0796,15.250727,19.06131,18.55135,18.531048,17.441885,42.3612,4.4691663,3.994271,4.2129297,3.7790189,3.578188,2.7376354,2.7569604,0.25888643,-0.042587996,-0.100785375,0.091822825,0.036014676,0.021523675,0.11898006,0.10843356,0.15067825,0.18591356,0.058537398,0.05862599,country
